"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-07","12.30",,"0.13",,"0.0","0.0",,"86","61",,"  320","  310","33.1","45.0","    1",,"    1",,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-08","6.04",,"0.01",,"0.0","0.0",,"86","63",,"  360","  360","14.1","16.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-09","9.17",,"0.00",,"0.0","0.0",,"89","65",,"  160","  150","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-10","15.21",,"0.00",,"0.0","0.0",,"88","66",,"  170","  170","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-11","14.32",,"0.00",,"0.0","0.0",,"93","66",,"  350","  350","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-12","13.42",,"0.99",,"0.0","0.0",,"74","62",,"  350","  350","38.0","45.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-13","8.50",,"1.46",,"0.0","0.0",,"79","60",,"  270","  270","25.9","32.0","    1","    1","    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-14","11.18",,"1.27",,"0.0","0.0",,"83","60",,"  190","  200","29.1","42.9","    1",,"    1",,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-15","8.05",,"0.00",,"0.0","0.0",,"78","60",,"   50","   40","18.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-16","6.93",,"0.00",,"0.0","0.0",,"82","60",,"  150","   80","12.1","17.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-17","7.38",,"0.00",,"0.0","0.0",,"84","64",,"  180","  160","14.1","18.1","    1","    1",,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-18","9.17",,"0.00",,"0.0","0.0",,"91","66",,"  110","  110","18.1","23.9","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-19","11.86",,"0.00",,"0.0","0.0",,"88","63",,"  180","  170","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-20","18.12",,"0.00",,"0.0","0.0",,"89","67",,"  210","  170","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-21","15.43",,"0.00",,"0.0","0.0",,"89","67",,"  180","  170","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-22","17.90",,"0.00",,"0.0","0.0",,"88","66",,"  180","  160","25.9","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-23","18.57",,"0.00",,"0.0","0.0",,"88","64",,"  190","  200","31.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-24","17.22",,"0.00",,"0.0","0.0",,"87","65",,"  200","  180","25.1","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-25","13.65",,"0.00",,"0.0","0.0",,"89","66",,"  210","  210","25.1","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-26","10.74",,"0.00",,"0.0","0.0",,"85","66",,"   20","   10","23.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-27","5.82",,"0.00",,"0.0","0.0",,"86","61",,"  160","   10","12.1","16.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-28","10.74",,"0.00",,"0.0","0.0",,"94","65",,"  230","  230","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-29","9.62",,"0.00",,"0.0","0.0",,"90","65",,"   20","   20","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-06-30","10.51",,"0.00",,"0.0","0.0",,"90","59",,"  200","  200","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-01","14.32",,"0.00",,"0.0","0.0",,"94","67",,"  230","  240","23.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-02","7.61",,"0.01",,"0.0","0.0",,"88","66",,"   50","   50","31.1","38.9",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-03","10.74",,"0.27",,"0.0","0.0",,"88","64",,"   30","   30","40.9","52.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-04","9.62",,"0.00",,"0.0","0.0",,"89","60",,"  190","  190","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-05","14.99",,"0.00",,"0.0","0.0",,"90","69",,"  170","  150","23.9","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-06","14.32",,"1.27",,"0.0","0.0",,"90","66",,"   20","   10","23.9","30.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-07","12.75",,"0.07",,"0.0","0.0",,"71","59",,"   20","   20","23.9","29.1","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-08","9.84",,"0.75",,"0.0","0.0",,"80","56",,"  120","  120","38.0","45.0","    1","    1","    1",,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-09","15.21",,"1.31",,"0.0","0.0",,"83","60",,"  210","  210","36.0","44.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-10","14.99",,"0.06",,"0.0","0.0",,"83","65",,"  190","  160","23.0","29.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-11","13.42",,"0.00",,"0.0","0.0",,"87","66",,"  190","  180","23.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-12","10.96",,"0.00",,"0.0","0.0",,"98","69",,"  200","  200","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-13","10.29",,"0.00",,"0.0","0.0",,"97","70",,"  230","  230","17.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-14","10.51",,"0.00",,"0.0","0.0",,"95","67",,"  180","  180","19.9","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-15","13.65",,"0.00",,"0.0","0.0",,"92","66",,"  170","  180","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-16","10.74",,"0.18",,"0.0","0.0",,"93","69",,"  280","  280","25.9","36.9",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-17","13.87",,"0.03",,"0.0","0.0",,"94","70",,"  250","  240","32.0","44.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-18","13.87",,"0.00",,"0.0","0.0",,"94","71",,"  210","  210","21.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-19","12.53",,"0.00",,"0.0","0.0",,"92","69",,"  140","  140","25.1","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-20","9.62",,"1.07",,"0.0","0.0",,"88","66",,"  270","  290","23.9","29.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-21","9.40",,"0.18",,"0.0","0.0",,"83","65",,"  130","  130","19.9","23.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-22","12.08",,"0.00",,"0.0","0.0",,"91","70",,"  130","  130","23.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-23","12.53",,"0.00",,"0.0","0.0",,"93","69",,"  210","  210","21.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-24","12.53",,"0.00",,"0.0","0.0",,"94","72",,"  170","  160","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-25","12.75",,"0.00",,"0.0","0.0",,"94","71",,"  160","  150","18.1","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-26","12.08",,"0.00",,"0.0","0.0",,"95","71",,"  150","  140","21.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-27","14.99",,"0.00",,"0.0","0.0",,"95","71",,"  170","  160","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-28","12.30",,"0.65",,"0.0","0.0",,"95","66",,"  290","  290","32.0","40.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-29","8.72",,"0.00",,"0.0","0.0",,"86","65",,"   30","   20","17.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-30","9.17",,"0.00",,"0.0","0.0",,"84","68",,"   30","  310","19.9","23.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-07-31","10.07",,"0.74",,"0.0","0.0",,"85","64",,"  260","  230","25.1","32.0","    1","    1","    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-01","11.41",,"0.85",,"0.0","0.0",,"84","64",,"  150","  150","19.9","23.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-02","10.96",,"0.84",,"0.0","0.0",,"90","66",,"  190","  190","21.9","29.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-03","11.86",,"0.22",,"0.0","0.0",,"86","66",,"   10","  360","25.1","31.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-04","10.74",,"0.02",,"0.0","0.0",,"89","65",,"  310","  320","21.0","31.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-05","8.50",,"0.00",,"0.0","0.0",,"95","70",,"  230","  230","21.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-06","11.86",,"0.00",,"0.0","0.0",,"97","68",,"  190","  190","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-07","11.86",,"0.00",,"0.0","0.0",,"96","71",,"  140","  140","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-08","12.53",,"0.00",,"0.0","0.0",,"94","68",,"  230","  230","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-09","10.74",,"0.00",,"0.0","0.0",,"94","71",,"  240","  240","32.0","42.9",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-10","8.95",,"0.00",,"0.0","0.0",,"88","68",,"  100","  110","21.0","25.9",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-11","10.29",,"0.25",,"0.0","0.0",,"88","66",,"  300","  300","19.9","23.9","    1",,"    1",,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-12","12.08",,"0.00",,"0.0","0.0",,"90","67",,"  150","  180","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-13","10.51",,"0.00",,"0.0","0.0",,"96","65",,"  220","  200","18.1","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-14","9.17",,"0.00",,"0.0","0.0",,"90","71",,"   20","   30","17.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-15","11.63",,"0.00",,"0.0","0.0",,"89","65",,"  140","  130","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-16","13.20",,"0.03",,"0.0","0.0",,"90","67",,"  150","  150","25.1","29.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-17","12.53",,"0.37",,"0.0","0.0",,"88","62",,"  340","  360","19.9","25.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-18","11.63",,"0.14",,"0.0","0.0",,"90","66",,"   20","   20","25.9","32.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-19","13.87",,"0.94",,"0.0","0.0",,"74","58",,"   80","   80","40.0","47.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-20","12.97",,"0.00",,"0.0","0.0",,"79","55",,"  150","  150","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-21","13.65",,"0.00",,"0.0","0.0",,"88","60",,"  170","  160","25.1","32.0","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-22","11.63",,"0.00",,"0.0","0.0",,"95","64",,"  170","  230","21.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-23","13.65",,"0.00",,"0.0","0.0",,"77","59",,"   30","   30","29.1","36.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-24","8.28",,"0.00",,"0.0","0.0",,"86","56",,"  190","  190","15.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-25","9.62",,"0.00",,"0.0","0.0",,"90","64",,"  210","  220","17.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-26","9.62",,"0.00",,"0.0","0.0",,"91","67",,"  120","  180","17.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-27","13.42",,"0.00",,"0.0","0.0",,"91","65",,"  220","  210","25.1","34.0",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-28","8.50",,"0.02",,"0.0","0.0",,"89","68",,"  150","   70","18.1","23.9",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-29","7.16",,"0.00",,"0.0","0.0",,"89","63",,"  190","   40","16.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-30","6.26",,"0.00",,"0.0","0.0",,"87","58",,"  180","  200","13.0","18.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-08-31","15.66",,"0.00",,"0.0","0.0",,"89","61",,"  180","  180","25.9","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-01","15.66",,"0.00",,"0.0","0.0",,"91","65",,"  190","  170","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-02","15.21",,"0.00",,"0.0","0.0",,"91","68",,"  170","  190","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-03","13.87",,"0.00",,"0.0","0.0",,"94","64",,"  170","  170","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-04","14.09",,"0.00",,"0.0","0.0",,"92","71",,"  160","  180","21.9","33.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-05","12.53",,"0.00",,"0.0","0.0",,"92","66",,"  190","  150","21.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-06","11.63",,"0.00",,"0.0","0.0",,"94","64",,"  220","  220","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-07","11.18",,"0.00",,"0.0","0.0",,"95","65",,"  210","  200","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-08","9.17",,"0.00",,"0.0","0.0",,"88","69",,"  230","  230","16.1","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-09","8.95",,"0.00",,"0.0","0.0",,"87","62",,"  160","  160","16.1","21.9","    1","    1",,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-10","10.51",,"0.00",,"0.0","0.0",,"90","60",,"  150","  170","19.9","25.1","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-11","11.41",,"0.10",,"0.0","0.0",,"75","61",,"   90","   90","32.0","38.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-12","12.53",,"0.00",,"0.0","0.0",,"79","59",,"  170","  190","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-13","16.78",,"0.00",,"0.0","0.0",,"94","60",,"  170","  190","30.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-14","19.69",,"0.00",,"0.0","0.0",,"98","66",,"  190","  190","30.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-15","19.91",,"0.00",,"0.0","0.0",,"91","62",,"  150","  160","28.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-16","17.22",,"0.00",,"0.0","0.0",,"96","67",,"  190","  190","29.1","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-17","16.11",,"0.00",,"0.0","0.0",,"97","67",,"  220","  220","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-18","17.67",,"0.00",,"0.0","0.0",,"96","63",,"   40","   20","28.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-19","12.30",,"0.00",,"0.0","0.0",,"74","58",,"   30","   40","23.0","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-20","14.32",,"0.00",,"0.0","0.0",,"91","61",,"  140","  140","23.9","31.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-21","12.30",,"0.00",,"0.0","0.0",,"91","60",,"  190","  190","21.9","27.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-22","15.43",,"0.00",,"0.0","0.0",,"84","68",,"  150","  150","28.0","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-23","14.54",,"0.02",,"0.0","0.0",,"81","64",,"  180","  170","29.1","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-24","4.25",,"0.04",,"0.0","0.0",,"73","56",,"  300","  290","13.0","15.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-25","5.59",,"0.00",,"0.0","0.0",,"86","56",,"   90","  100","12.1","17.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-26","7.61",,"0.00",,"0.0","0.0",,"80","53",,"  110","  100","15.0","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-27","10.51",,"0.00",,"0.0","0.0",,"84","57",,"  150","  160","17.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-28","11.18",,"0.00",,"0.0","0.0",,"88","57",,"  130","  130","18.1","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-29","6.93",,"0.00",,"0.0","0.0",,"87","56",,"  160","  170","15.0","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-09-30","10.51",,"0.00",,"0.0","0.0",,"86","57",,"  190","  200","19.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-01","13.65",,"0.00",,"0.0","0.0",,"86","60",,"  110","  110","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-02","17.45",,"0.00",,"0.0","0.0",,"73","53",,"  130","  120","21.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-03","14.32",,"0.46",,"0.0","0.0",,"54","49",,"  130","  130","25.9","32.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-04","8.50",,"0.65",,"0.0","0.0",,"54","50",,"  150","  150","23.0","27.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-05","10.51",,"0.14",,"0.0","0.0",,"65","53",,"  190","  160","21.0","25.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-06","13.42",,"0.00",,"0.0","0.0",,"81","51",,"  220","  220","21.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-07","7.38",,"0.08",,"0.0","0.0",,"77","57",,"  180","  260","18.1","23.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-08","3.80",,"0.00",,"0.0","0.0",,"73","56",,"  330","  320","12.1","15.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-09","8.95",,"0.00",,"0.0","0.0",,"70","52",,"   60","   40","19.9","23.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-10","14.32",,"0.00",,"0.0","0.0",,"82","52",,"  230","  220","25.9","32.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-11","9.84",,"0.00",,"0.0","0.0",,"90","57",,"  200","  200","17.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-12","12.30",,"0.00",,"0.0","0.0",,"78","52",,"   20","   20","30.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-13","8.28",,"0.00",,"0.0","0.0",,"85","47",,"  220","  230","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-14","9.62",,"0.00",,"0.0","0.0",,"89","48",,"  170","  160","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-15","11.18",,"0.00",,"0.0","0.0",,"87","56",,"   30","   20","29.1","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-16","12.75",,"0.00",,"0.0","0.0",,"63","50",,"   50","   50","25.1","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-17","14.54",,"0.00",,"0.0","0.0",,"76","47",,"  210","  220","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-18","17.22",,"0.00",,"0.0","0.0",,"78","50",,"  190","  190","31.1","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-19","17.90",,"0.00",,"0.0","0.0",,"80","53",,"  210","  210","30.0","36.0",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-20","14.99",,"0.03",,"0.0","0.0",,"74","56",,"  190","  190","30.0","36.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-21","10.51",,"1.08",,"0.0","0.0",,"67","55",,"  170","  170","25.9","32.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-22","12.08",,"0.76",,"0.0","0.0",,"66","53",,"  100","  100","21.9","25.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-23","12.97",,"0.00",,"0.0","0.0",,"76","51",,"  190","  200","19.9","25.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-24","8.50",,"0.00",,"0.0","0.0",,"63","42",,"  360","  360","17.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-25","4.92",,"0.00",,"0.0","0.0",,"68","39",,"  150","  120","13.0","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-26","12.08",,"0.00",,"0.0","0.0",,"69","39",,"  160","  180","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-27","10.74",,"0.00",,"0.0","0.0",,"77","39",,"  350","  350","38.9","49.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-28","10.51",,"0.00",,"0.0","0.0",,"63","41",,"  360","  350","35.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-29","11.86",,"0.00",,"0.0","0.0",,"67","38",,"  100","  100","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-30","12.75",,"0.28",,"0.0","0.0",,"61","45",,"  140","  130","21.0","25.1","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-10-31","8.72",,"0.00",,"0.0","0.0",,"69","41",,"  360","  340","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-01","7.83",,"0.00",,"0.0","0.0",,"74","39",,"  150","  150","15.0","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-02","11.41",,"0.00",,"0.0","0.0",,"80","39",,"  170","  170","17.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-03","13.42",,"0.00",,"0.0","0.0",,"79","44",,"  170","  190","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-04","18.12",,"0.07",,"0.0","0.0",,"74","52",,"  160","  150","28.0","35.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-05","13.42",,"0.00",,"0.0","0.0",,"68","38",,"  250","  250","38.9","51.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-06","11.18",,"0.00",,"0.0","0.0",,"66","31",,"  170","  190","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-07","8.28",,"0.00",,"0.0","0.0",,"57","34",,"   60","   60","14.1","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-08","15.66",,"0.00",,"0.0","0.0",,"60","34",,"  180","  180","25.9","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-09","15.66",,"0.00",,"0.0","0.0",,"73","39",,"  220","  220","28.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-10","14.99",,"0.00",,"0.0","0.0",,"77","41",,"  220","  210","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-11","17.67",,"0.00",,"0.0","0.0",,"63","34",,"  270","  260","35.1","47.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-12","8.28",,"0.00",,"0.0","0.0",,"61","29",,"  190","  160","16.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-13","12.97",,"0.00",,"0.0","0.0",,"64","33",,"  200","  200","23.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-14","16.11",,"0.00",,"0.0","0.0",,"64","34",,"  170","  160","25.9","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-15","19.01",,"0.00",,"0.0","0.0",,"63","46",,"  170","  180","29.1","36.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-16","21.03",,"0.31",,"0.0","0.0",,"74","41",,"  180","  230","38.0","51.0","    1",,"    1",,"    1",,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2015-11-17","25.95",,"0.00",,"0.0","0.0",,"42","35",,"  320","  330","40.0","53.9",,,,,,,,,,
